Rank,Player,Team,RECEIVING_REC,RECEIVING_TGT,RECEIVING_YDS,RECEIVING_,Y/R,RECEIVING_LG,RECEIVING_20+,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_G,MISC_FPTS,MISC_FPTS/G,MISC_OWN
341,Tyler Simmons ,HOU,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
342,Seth Dawkins ,SEA,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
343,Josh Pearson ,TB,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
344,JoJo Ward ,ARI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
345,Jermiah Braswell ,ARI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
346,Shane Leatherbury ,ARI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
347,Rashad Medaris ,ARI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
348,TreVontae Hights ,CAR,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
349,Chris Rowland ,ATL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
350,Jalen McCleskey ,ATL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
351,Juwan Green ,ATL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
352,John Hurst ,TB,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
353,Kyle Williams ,TEN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
354,Travis Jonsen ,TB,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
355,Derrick Dillon ,NYG,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
356,Rysen John ,NYG,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
357,Manasseh Bailey ,PHI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
358,Stephen Guidry ,DAL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
359,Zimari Manning ,DEN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
360,Kendall Hinton ,DEN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
361,Kristian Wilkerson ,TEN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
362,Alex Bachman ,NYG,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
363,Jester Weah ,WAS,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
364,Jordan Veasy ,WAS,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
365,Saeed Blacknall ,PIT,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
366,Devin Ross ,NE,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
367,Rico Gafford ,LV,2,2,66,33.0,49,1,1,0,0,0,0,4,0.0,0.0,0.0%
368,Cam Batson ,TEN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
369,De'Mornay Pierson-El ,LV,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
370,Codey McElroy ,TB,1,1,30,30.0,30,1,0,0,0,0,0,1,0.0,0.0,0.0%
371,Keith Kirkwood ,CAR,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
372,Cam Phillips ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
373,Janarion Grant ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
374,Devin Gray ,ATL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
375,Dylan Cantrell ,ARI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
376,Daurice Fountain ,IND,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
377,Quadree Henderson ,PIT,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
378,Emmanuel Butler ,NO,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
379,Equanimeous St. Brown ,GB,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.8%
380,J'Mon Moore ,CLE,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
381,Brandon Powell ,ATL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
382,Derrick Willies ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
383,J.J. Jones ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
384,Darvin Kidsy ,WAS,0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
385,Trenton Irwin ,CIN,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
386,Nick Easley ,BUF,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
387,Marcus Green ,PHI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
388,Quinton Bell ,TB,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%
389,Juwann Winfree ,DEN,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
390,Bryan Edwards ,LV,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.6%
391,Tyler Johnson ,TB,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.7%
392,Chase Claypool ,PIT,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,7.8%
393,Dillon Mitchell ,MIN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
394,Antoine Wesley ,BAL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
395,Anthony Ratliff-Williams ,LV,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
396,Lil'Jordan Humphrey ,NO,0,1,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.1%
397,Bryant Mitchell ,TB,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
398,Stephen Carlson ,CLE,5,7,51,10.2,21,1,1,0,0,0,0,9,0.0,0.0,0.0%
399,Gary Jennings Jr. ,MIA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
400,Kabion Ento ,GB,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
401,Malik Henry ,IND,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
402,Olamide Zaccheaus ,ATL,3,5,115,38.3,93,1,1,0,0,0,0,10,0.0,0.0,0.1%
403,Malik Taylor ,GB,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
404,Penny Hart ,SEA,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
405,Joe Fortson ,KC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
406,Trinity Benson ,DEN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
407,Kelvin McKnight ,DEN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
408,Tyron Johnson ,LAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
409,David Sills ,NYG,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
410,Cody Thompson ,SEA,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
411,Jalen Hurd ,SF,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.3%
412,Shawn Poindexter ,SF,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
413,Collin Johnson ,JAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%
414,Anthony Johnson ,PIT,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
415,Hakeem Butler ,ARI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.9%
416,Shaq Roland ,CHI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
417,A.J. Richardson ,ARI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
418,Jon'Vea Johnson ,DAL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
419,Davion Davis ,MIN,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
420,Travis Fulgham ,DET,0,3,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
421,Johnnie Dixon ,ARI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
422,Emanuel Hall ,WAS,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
423,DaMarkus Lodge ,CIN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
424,Terry Godwin ,JAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
425,Adam Jennings ,DET,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
426,Taj Smith ,IND,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
427,Duke Calhoun ,NYG,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
428,Brandon James ,IND,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
429,Verran Tucker ,KC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
430,Andy Fantuz ,CHI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
431,A.J. Green ,CIN,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,93.2%
432,Jeremy Kerley ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
433,Torrey Smith ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
434,Brandon LaFell ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
435,Chris Jackson ,TEN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%
436,Yamon Figurs ,TEN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
437,Wallace Wright ,CAR,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
438,Tyler Grisham ,PIT,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
439,Troy Williamson ,JAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
440,Torry Holt ,NE,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
441,Todd Watkins ,NYG,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
442,Dominique Zeigler ,SF,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
443,Jeremy Williams ,LAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
444,Onrea Jones ,CHI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
445,Gary Banks ,LAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
446,Patrick Williams ,SEA,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
447,Dominique Edison ,DAL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
448,Roydell Williams ,WAS,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
449,Scotty McKnight ,NYJ,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
450,Jeremy Ross ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
451,Patrick Edwards ,DET,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
452,Deonte Thompson ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
453,Rod Streater ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
454,Michael Calvin ,TEN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
455,Andre Holmes ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
456,Brian Quick ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
457,Doug Baldwin ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
458,Chastin West ,DET,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
459,Demario Ballard ,DET,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
460,Emmanuel Arceneaux ,NYJ,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
461,Kamar Aiken ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
462,Eron Riley ,NYJ,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
463,Glenn Martinez ,HOU,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
464,Demetrius Williams ,CLE,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
465,Joey Galloway ,WAS,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
466,Javon Walker ,MIN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
467,Greg Lewis ,MIN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
468,James Jones ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
469,Dennis Northcutt ,DET,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
470,Deion Branch ,IND,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
471,Brandon Marshall ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,5.0%
472,Brandon London ,PIT,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
473,Bobby Wade ,WAS,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
474,Bobby Engram ,CLE,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
475,Austin Collie ,NE,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
476,Brandon Tate ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
477,David Tyree ,BAL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
478,David Patten ,NE,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
479,Darrius Heyward-Bey ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
480,Craig Davis ,BUF,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
481,Chris Henry ,CIN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
482,Brian Clark ,DET,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
483,John Standeford ,DET,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
484,Reggie Williams ,SEA,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
485,Reggie Brown ,TB,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
486,Pierre Garcon ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
487,Rod Harper ,PHI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
488,Nate Hughes ,JAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
489,Muhsin Muhammad ,CAR,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
490,Mike Wallace ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
491,Mike Furrey ,WAS,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
492,Sean Morey ,ARI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
493,Shaun McDonald ,PIT,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
494,Sam Giguere ,NYG,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
495,Sam Aiken ,CLE,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
496,Lance Long ,SF,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
497,Kenny McKinley ,DEN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
498,Kelley Washington ,LAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
499,Justin Jenkins ,BUF,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
500,Juaquin Iglesias ,MIN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
501,Josh Reed ,LAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
502,Jordy Nelson ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
503,Marko Mitchell ,MIN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
504,Maurice Purify ,CIN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
505,Matt Slater ,NE,0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
506,Marty Booker ,ATL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
507,Mark Jones ,TEN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
508,Laveranues Coles ,NYJ,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
509,Mark Bradley ,TB,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
510,Rashad Greene ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
511,Freddie Martino ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
512,Tony Jones ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
513,Bradley Marquez ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
514,Eli Rogers ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
515,Kaelin Clay ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
516,Martavis Bryant ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
517,Kelvin Benjamin ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
518,Terrance Williams ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
519,Justin Hunter ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
520,Markus Wheaton ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
521,Michael Walker ,JAC,2,3,15,7.5,9,0,0,0,0,0,2,7,-0.5,-0.1,0.0%
522,Darrius Shepherd ,GB,1,2,1,1.0,1,0,0,0,0,0,1,6,-0.9,-0.2,0.0%
523,Quincy Enunwa ,NYJ,1,3,-4,-4.0,8,0,0,0,0,0,1,1,-1.4,-1.4,0.7%
524,Greg Dortch ,LAR,0,0,0,0.0,0,0,0,0,0,0,1,2,-2.0,-1.0,0.0%
525,Ray-Ray McCloud ,BUF,0,0,0,0.0,0,0,0,0,0,0,1,6,-2.0,-0.3,0.1%
